Trial,Ping Duration,Distance (cm),Ping Time (us),Delay (us),Steps,Arduino ID,Sensor ID,Range (cm),Sensor length (cm),Color of sensor,Angle on XY plane,side a (cm),side b (cm),side c (cm),Angle on YZ plane,Sensor Configuration,Sensor Angle,Surface material,Surface Length (cm),Surface Width (cm)
60,11580,21,1243,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
61,11584,21,1247,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
62,11572,21,1243,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
63,11584,21,1243,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
64,11580,21,1251,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
65,11584,21,1251,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
66,11580,21,1247,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
67,11584,21,1247,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
68,11584,21,1247,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
69,11580,21,1243,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
70,11584,21,1247,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
71,11584,21,1247,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
72,11580,21,1243,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
73,11584,21,1247,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
74,11580,21,1251,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
75,11572,21,1247,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
76,11588,21,1251,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
77,11580,21,1243,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
78,11576,21,1247,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
79,11580,21,1243,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
80,11580,21,1247,8000,7860,1,2,23,,b,0,18.3,,0,0,HTR,90,wood,31,30.5
