Ardunino ID,Sensor ID,Trial,Range (cm),Start Time (ms),Distance (cm),Echo Return Time (ms),Sensor length (cm),Delay(ms),Color of sensor,Angle on XY plane,side a(cm),side b(cm),side c(cm),Angle on YZ plane,Sensor Configuration,Sensor Angle,Surface material,Surface Length(cm),Surface Width(cm)
1,15,8,25,51742,24,1399,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,9,25,52796,24,1399,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,10,25,53851,24,1403,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,1,20,59122,19,1103,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,2,20,60177,19,1099,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,3,20,61231,19,1099,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,4,20,62284,19,1099,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,5,20,63339,19,1095,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,6,20,64393,19,1099,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,7,20,65447,19,1095,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,8,20,66501,19,1119,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,9,20,67556,19,1119,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,10,20,68610,19,1119,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,1,15,72825,14,847,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,2,15,73879,14,827,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,3,15,74934,14,835,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,4,15,75987,14,803,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,5,15,77041,14,803,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,6,15,78095,14,803,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,7,15,79149,14,807,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,8,15,80202,14,807,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,9,15,81256,14,803,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,10,15,82310,14,807,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,1,10,86524,9,555,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,2,10,87578,9,527,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,3,10,88632,9,531,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,4,10,89686,9,527,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,5,10,90738,9,527,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,6,10,91792,9,527,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,7,10,92846,9,527,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,8,10,93899,9,531,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,9,10,94953,9,527,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,10,10,96006,9,527,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,1,5,101273,4,275,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,2,5,102326,4,239,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,3,5,103379,4,235,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,4,5,104433,4,235,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,5,5,105486,4,235,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,6,5,106540,4,239,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,7,5,107592,4,235,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,8,5,108646,4,235,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,9,5,109699,4,235,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,10,5,110752,4,239,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,1,0,114976,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,2,0,116029,5,335,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,3,0,117083,6,355,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,4,0,118147,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,5,0,119212,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,6,0,120275,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,7,0,121340,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,8,0,122404,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,9,0,123468,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
1,15,10,0,124533,0,0,0.4,50,Blue,0,10,10,0,0,HTR,90,wood,30.4,29.9
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,
